,_id,city,latitude,longitude,state,street,zipcode,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,count,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,status,type,price,schooldistrict,whatownerloves,zpid
364,55f650f13ae7404c5edef152,Issaquah,47.567627,-122.002744,WA,4346 252nd Pl SE,98029,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator",,None,2.5,3,Central,2,Wood products,1480,"Carpet, Hardwood, Linoleum / Vinyl, Tile",,Gas,Forced air,4000,2,,,Garage - Attached,Composition,Master bath,SingleFamily,"Park, Territorial",1996,,,,"This tastefully remodeled home in Traditions at #Klahanie is move-in ready. Hardwood floors, tall windows and two-story high ceiling capture all natural light and air. Open circular floor plan great for entertaining. Trendy kitchen has granite counters and new stainless steel appliances. Gas fireplace and central air conditioning provide summer and winter comfort. Master bath has large soaking tub. Flat, sunny and fully fenced backyard is steps away from mountain view pool and park. Coffee shop, grocery store, sport courts and retail are just a short distance away. 
Central Air Conditioning. Gas Forced Air Heat. 
Top #Issaquah schools. 
",25,,,3981,3981,Active,For sale by agent,495000,,Central  Air Conditioning saves us during these hot days! ,49096224
365,55f650f13ae7404c5edef153,Issaquah,47.536267,-122.047608,WA,595 Newport Way NW APT B4,98027,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,,2.0,2,,2,"Metal, Vinyl",932,"Carpet, Laminate",,Electric,Baseboard,90263,1,,24,Carport,Other,"Breakfast nook, Family room, Master bath",Condominium,Territorial,1999,2003,,,,13,,,1619,1619,,Make me move,300000,,,63068244
366,55f650f13ae7404c5edef154,Issaquah,47.526076,-122.040687,WA,375 Mine Hill Rd SW,98027,,,,1.0,2,,,,970,,,,Forced air,84506,,,,,,,VacantResidentialLand,,1910,,Issaquah Valley,Issaquah High School,"Exceptionally rare building opportunity near desirable Downtown Issaquah. Located within walking distance of Historical Front Street, Theatres, Restaurants, Cafe's and the Issaquah State Salmon Hatchery (home to the Salmon Days Festival). This estate, combined with the adjacent listing (345 Mine Hill Rd SW), offers up to 18 zero-lot-line single-family units in a beautiful, private setting protected by a permanent greenbelt. Enjoy high quality living and tremendous access to life activities!",19,Issaquah Middle School,Squak Mountain,797,797,Active,For sale by agent,1000000,Issaquah,,48861841
367,55f650f13ae7404c5edef155,Issaquah,47.573327,-122.040294,WA,22484 SE 38th Ter # 2348,98029,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Craftsman,,1.75,2,Central,1,"Cement / Concrete, Wood",1350,"Carpet, Linoleum / Vinyl",,Gas,Forced air,309969,2,9,143,"Garage - Attached, On-street",Asphalt,"Breakfast nook, Dining room, Laundry room, Master bath, Walk-in closet",Condominium,"City, Territorial",1995,1995,,,,3,,,2250,2250,Active,For sale by owner,379950,,,48859736
368,55f650f13ae7404c5edef156,Issaquah,47.470011,-121.985034,WA,26609 SE 146th St,98027,,Cape Cod,,4.0,4,"Central, Geothermal",2,"Shingle, Wood products",3821,,,"Electric, Propane / Butane, Other","Forced air, Geothermal, Heat pump",217800,2,,,Garage - Attached,Composition,,SingleFamily,Territorial,1995,,,,"CLASSIC CAPE COD ESTATE with stunning updates. Custom built on five level and picturesque acres. 4 beds, 4 baths, 3,821 SF.  Two of four beds are on main level, including master suite with just-remodeled dazzling master bath. Den/office & parlor. Two bonus rooms-one a playroom/5th bedroom, and the second with TV mount, fireplace & kitchenette (game room, or entertainment/theater room?) New eco-friendly bamboo floors; energy efficient geothermal heating/air conditioning; cozy fireplace insert with blower in family room. Quartz, glass tile backsplashes & inlays, porcelain tile, transom windows, high ceilings, magnificent lighting, CA Closets throughout, French doors, clever built-ins, oversized Jack 'n Jill bath. New KitchenAid stainless dishwasher & stove/oven in July 2015. Roof & gutters new in 2014; exterior paint 2012. Large deck; outdoor shed, fire pit. Large secluded clearing~Envision gatherings, star gazing, RV/boat storage, or building your own stables, sports court, or soccer field.  Meticulously pampered and loved by original owners. Top-rated Issaquah School District, and the bonus of living on Tiger Mountain: Hiking, nature, nearby skiing, and paragliding! This is an exceptional opportunity.",34,,,5971,5971,Active,For sale by agent,875000,,,48797738
369,55f650f13ae7404c5edef157,Issaquah,47.565363,-122.006834,WA,4496 248th Ln SE,98029,Dryer,,None,1.75,2,,,,1125,,,,Forced air,,2,,,Garage - Attached,,Walk-in closet,Townhouse,,1996,,,,"Beautiful townhome boasts 2 large bedrooms. Pergo floors through living area and entry. Attached garage. Close to shopping, easy access to highways. Access to Klahanie neighborhood trails, sport courts, parks, and pools. Very low HOA's.  Big reserve, should stay low.",15,,,1104,1104,,Make me move,320000,,,2124377668
370,55f650f13ae7404c5edef158,Issaquah,47.490049,-122.080484,WA,19523 SE May Valley Rd,98027,,,,2.0,3,,,Wood,1500,,,Gas,Forced air,145054,2,,,Off-street,Composition,,SingleFamily,,1963,1993,,,"Charming, recently renovated home on over 3.3 acres in Issaquah. Just completed work includes all new hardwoods and carpet, interior paint, updated appliances, and exterior paint touch up. Main floor master bedroom with private bath, and family room area with french doors leading to large deck. Second floor features family room with vaulted ceilings, two bedrooms, bathroom, and attic storage area. Territorial view, large private lot, your buyers will love it!",25,,,2325,2325,Active,For sale by agent,449950,,,48686857
371,55f650f13ae7404c5edef159,Issaquah,47.562166,-122.085795,WA,4552 190th Ave SE,98027,,,,2.5,4,,,,2220,,,,,7405,,,,,,,SingleFamily,,1979,,,,"Public Trustee Foreclosure Auction.This home is a great investor opportunity.The price displayed is the Opening Bid amount of $310,000. It will be sold on Friday, February 21 at Red Lion Hotel on Fifth Avenue - Auction.Com Room. 1415 Fifth Avenue, Seattle, WA, 98101. Occupant status varies and buyer assumes responsibility of occupancy. The property will be sold ""As Is"". For more information, register to bid and to see terms, please visit auction.com.

Scheduled for trustee sale/ foreclosure auction on 2014-02-21 10:00:00 The opening bid that has been set by the bank on this property is $310,000.00. Our software allows investors to track these type of properties and have been successful in buying properties 60-70 cents on the dollar.  www.ourcapitalgroup.com is not a licensed broker and does not represent the seller. For more information please go to our website at www.ourcapitalgroup.com . As with all trustee sales they can be postponed for a later date or cancelled by the trustee any time prior to the sale date. Please visit our site to learn more at www.ourcapitalgroup.com.",5,,,16670,16670,,,,,,48962055
372,55f650f13ae7404c5edef15a,Issaquah,47.538349,-122.068979,WA,770 Big Tree Drive Nw,98027,"Dishwasher, Range / Oven, Refrigerator",,,,,,,,,"Carpet, Hardwood, Tile",,,,,,,,,,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Office, Recreation room, Workshop, Walk-in closet",SingleFamily,,,,,,"First time on market! Former model home--Craftsman built by Conner Homes located in highly sought TreAris of Talus. Well-maintained, spacious & excellent for entertaining. Wake to glorious sunrises in spacious master suite. Media room, Wine Cellar, 5th bed/bath down + spacious storage space. Lovely home in wonderful Talus. Award-winning schools.Three parks close-by + community hiking trails connect to Cougar Mtn. Close-in to SEA/BEL/RED. A/C.",21,,,245,245,Active,For sale by agent,815000,,,2101213901
373,55f650f13ae7404c5edef15b,Issaquah,47.495572,-122.08653,WA,19031 SE May Valley Rd,98027,,,,1.0,2,,,,940,Linoleum / Vinyl,,Electric,,43124,,,,,Metal,,SingleFamily,Territorial,1974,,Apollo Elem,Liberty Snr High,Cash investor and builder alert. Shy 1 acre lot to build your dream home or remodel the existing manufacturer home. Home needs some work but is livable. Award winning Issaquah school district. Power and public water connected. Septic has recently been pumped and passed King County inspection. Survey is available. ,13,Maywood Mid,,3730,3730,Active,For sale by owner,147900,,,96646402
374,55f650f13ae7404c5edef15c,Issaquah,47.547389,-121.99304,WA,1789 30th Ave NE,98029,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,3.5,4,Central,,"Brick, Stucco, Wood",3460,"Carpet, Hardwood, Tile",,,Forced air,7505,2,,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Office, Pantry, Recreation room, Walk-in closet",SingleFamily,City,2003,,,,"Impeccable Burnstead masterpiece in the highly sought after Summit Park neighborhood of Issaquah Highlands. Boundless upgrades will impress including full audio system, California Closets, wired for generator, A/C, Hunter Douglas Duette blinds, custom silk roman shades, two fireplaces on main level & central vac. Incredible kitchen finished to perfection w/ slab granite, Viking 6 burner range, Miele dishwasher & classic GE monogram fridge with matching cabinetry exterior. Unique corner lot fills every room with sunlight & gives way to a complete garden escape. Architecturally stunning master on the main plan with 3 bedrooms upstairs & an oversized bonus room plus an incredible amount of hidden storage throughout the home!  A luxury house you can call home!",29,,,5271,5271,Active,For sale by agent,1035000,,Call 206-890-6347 and I will show you all of the wonderful features of this custom home!,60972246
375,55f650f13ae7404c5edef15d,Issaquah,47.565689,-121.998471,WA,25521 SE Issaquah Fall City Rd,98029,"Dishwasher, Dryer, Range / Oven, Refrigerator, Washer",,,2.0,3,,,,1530,,,,Forced air,49205,1,,,Garage - Attached,,,SingleFamily,"Mountain, Territorial",1980,,,,,23,,,6674,6674,Active,For sale by agent,399900,,,48730809
376,55f650f13ae7404c5edef15e,Issaquah,47.567289,-122.011062,WA,4312 246th Pl SE,98029,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,2.5,4,None,,"Brick, Wood",2260,"Carpet, Hardwood, Linoleum / Vinyl",,Gas,Forced air,8500,2,,,Garage - Attached,Shake / Shingle,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Pantry, Walk-in closet",SingleFamily,Territorial,1987,,,,"Beautiful one owner home, perfect for raising your family.  Large kitchen with island and table are always the center of activity, open to family room with fireplace.  Formal dining room and living room.  Upstairs are four bedrooms and two full baths.  Master has walk-in closet, huge soaking tub, shower and double sinks.

Two car garage.  Beautiful large landscaped yard with plenty of room for swing set or large trampoline, with plenty of extra room for entertaining and BBQs.  Backyard is very private.  Planted with blueberries, apples, asian pears and grapes.

They don't build homes like this any more!  Quality built, in 1987, with real cedar siding.  Newer 50 year shake shingles.   Plenty of storage with extra game and craft closets on lower floor.  Newer stainless steel dishwasher, microwave and oven.  Newer furnace.  ",6,,,871,871,,Make me move,800000,,"Quiet street with little traffic.  Very safe neighborhood. 
This home is in the incredibly popular Heights neighborhood of Klahanie.  Includes neighborhood pools, parks, tennis courts, lake and walking trails.  Excellent Issaquah schools, Endeavour Elementary, Beaver Lake Middle School, and Skyline High School.  

Can walk through the beautiful woods to nearby Klahanie Center, with QFC grocery store, Starbucks, gym, a couple restaurants and other retail and services.  Minutes off I-90 make a short commute to Bellevue or Seattle.
",48903903
377,55f650f13ae7404c5edef15f,Issaquah,47.546355,-121.996416,WA,2570 NE Julep St,98029,,,,1.5,2,,,,1050,,,,,,,,,,,,Condominium,,2005,,,,"Amazing Carriage House in the Issaquah Highlands. Better than a condo or a townhouse as it shares no walls! Light filled windows on all sides. Private street. Territorial views. The best house you'll find in this unique style. Luxurious wenge hardwood floors, stainless appliances, shaker cabinets, modern tile counters and backsplashes. Pendant lighting, vaulted ceilings, open floor plan, double master, vessel sink, modern fixtures, large entry/living and dining area. You will love this house!",1,,,733,733,,Make me move,385000,,Great view of Tiger Mountain. Very private carriage house. Hardwood floors. Stainless steel appliances.  Walk in closet.,2139073365
378,55f650f13ae7404c5edef160,Issaquah,47.54391,-121.999049,WA,1665 24th Ave NE,98029,"Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator",,None,2.5,4,,2,"Brick, Wood products",2927,"Carpet, Hardwood, Linoleum / Vinyl, Tile",,,Forced air,5000,2,,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Office, Walk-in closet",SingleFamily,"Mountain, Park, Territorial",2004,,,,"Great Bennett Homes resale in coveted Issaquah Highlands! This home backs to greenbelt with partial views of Tiger, Cougar, and Squak Mountains. Enjoy 4 bedrooms, 2.5 baths, main floor office + loft! Chef's kitchen with double ovens, ss appliances, new 5 burner gas cooktop & hood plus island, & breakfast nook. Nice design features: crown molding, wainscoting, cove ceilings, color accents. Wonderful Issaquah Highlands amenities with sport courts, hiking & biking trails, plus convenient shopping!",23,,,1596,1596,Active,For sale by agent,789900,,,63133422
379,55f650f13ae7404c5edef161,Issaquah,47.54126,-121.998242,WA,1538 24th Ave NE,98029,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Craftsman,None,3.25,5,Central,2,"Brick, Wood",3330,"Carpet, Hardwood, Linoleum / Vinyl, Tile",,Gas,Forced air,5000,2,,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Office, Pantry, Recreation room, Walk-in closet",SingleFamily,"City, Territorial",2006,,,,"Urban lifestyle w/a sense of community in Iss. Highlands. Enjoy upgrades & smart design w/great storage & spacious kitchen flowing onto expanded outdoor patio & fenced yard. Open concept w/large living room, dining room & office. Main flr guest suite ideal for extended stays. Bright master w/custom closet & 5-piece spa bath. 2 larger guest bds, laundry w/storage & large bonus great for sleep-overs & movie nights. Walk to Highland's shops & dining only mins to Bellevue. Desirable Iss. schools.",32,,,2443,2443,Active,For sale by agent,868000,,,70582179
380,55f650f13ae7404c5edef162,Issaquah,47.563457,-122.001186,WA,25333 SE Issaquah Fall City Rd,98029,"Dishwasher, Range / Oven, Refrigerator",Ranch / Rambler,None,2.5,4,None,5,Wood products,2310,Carpet,,Gas,Forced air,348480,1,11,,Carport,Composition,"Dining room, Family room, Laundry room, Master bath, Office, Pantry, Recreation room, Walk-in closet",SingleFamily,Territorial,2000,,,,"A beautiful piece of property with potential, potential, POTENTIAL!!
We operated a successful kids summer horse camp for several years.
4000 sf barn, 1+ acre horse pasture, arena area, and trails.
A manufactured home, rambler/ranch layout. 
Want land only?  Let's talk.",7,,,7528,7528,Active,For sale by owner,689000,,"Close to grocery stores, schools, hospitals, trails, parks, lakes; being apart of the community & neighborhood activities, easy access to I 90. Everything you need is a walk away or a short drive; while being able to step out the back door and reconnecting with nature. 'Live in the sticks' without the long drive.",48730813
381,55f650f13ae7404c5edef163,Issaquah,47.579723,-122.019007,WA,3233 241st Ave SE,98029,Dishwasher,,Finished,3.5,5,Central,,,3890,Carpet,,,Forced air,11884,2,,,Garage - Attached,Composition,Breakfast nook,SingleFamily,,1990,,,,"Located in the exclusive Glenwood neighborhood, this opulent 5 BD, 3.5 BA 3-level home is defined by stunning architectural details & ready to be enjoyed! Grand foyer w/circular stairwell, skylights, coffer ceilings, wainscoting, custom tile work & MIL suite. Dream kitchen w/slab granite counters, cabinets w/glass door accents, double ovens & 5-burner gas range. Retreat to a master ensuite w/walk-in closet & entertain on a spacious deck bordering peaceful preserve w/mature trees & stream.",23,,,597,597,Active,For sale by agent,889500,,,48827989
382,55f650f13ae7404c5edef164,Issaquah,47.567205,-122.009768,WA,24647 SE 44th St,98029,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer, Freezer",Contemporary,Finished,3.5,5,,3,"Brick, Wood",3890,"Carpet, Hardwood, Tile",,Gas,"Forced air, Other",14894,3,17,,"Garage - Attached, Off-street",Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Mud room, Office, Pantry, Recreation room, Workshop, Solarium / Atrium, Walk-in closet",SingleFamily,Park,1989,2011,Endeavour,Skyline,"You will not find a nicer home in the Klahanie subdivision.  Large lot with lighted sports court.  5/6 Bedrooms.  Granite Kitchen.  New Bathroom with Heated floors, Wall of Water shower and Air Tub.  This Home has almost 1,000 square feet of storage space!
Backyard entrance to hiking trails and forest.  Fishing lake behind house. Community pool just two blocks away.  Only a 3 block walk to shopping.    You won't need a gym membership with our isolated in-home workout room.  Great family home in a beautiful setting.  

Neighborhood Description

Neighborhood swimming pool two blocks away.
3 Blocks away from shopping center.
Miles of hiking trails and a lake behind house.

",1,Beaver lake,Klahanie - Heights,2969,2969,,Make me move,1050000,Issaquah,"I love to look out the window and see nothing but forest.
Direct access to hiking trails to Community swimming pool.  Direct access to lake from property.  Community garden and shopping just blocks away.",48903892
383,55f650f13ae7404c5edef165,Issaquah,47.526536,-122.040533,WA,345 Mine Hill Rd SW,98027,,,,2.75,5,,,,2490,,,,Forced air,142006,,,,,,,VacantResidentialLand,City,1910,,,,"Exceptionally rare building opportunity near desirable Downtown Issaquah. Located within walking distance of Historical Front Street, Theatres, Restaurants, Cafe's and the Issaquah State Salmon Hatchery (home to the Salmon Days Festival). This estate, combined with the adjacent listing (375 Mine Hill Rd SW), offers up to 18 zero-lot-line single-family units in a beautiful, private setting protected by a permanent greenbelt. Enjoy high quality living and tremendous access to life activities!",19,,,832,832,Active,For sale by agent,1500000,,,48861843
384,55f650f13ae7404c5edef166,Issaquah,47.493211,-122.021454,WA,12120 Issaquah Hobart Rd SE,98027,Dishwasher,,,1.0,3,,3,Wood products,1210,Carpet,,Wood / Pellet,Baseboard,53143,1,,,Garage - Detached,Composition,,SingleFamily,Mountain,1958,,,,"Tucked between Tiger and Squak Mountains, this one story home on sunny acreage is only minutes to Downtown Issaquah. Hillside provides a privacy & natural setting yard with a large shop and oversize door for RV/Boat. Look up and witness one of the nation's best paragliding sites or ride your horse on extensive trails nearby. Location and liberal County zoning provide great potential for home based business. New roof on shop and home, vaulted wood plank ceilings. Issaquah schools too!",24,,,1089,1140,Active,For sale by agent,349000,,,48700426
385,55f650f13ae7404c5edef167,Issaquah,47.537818,-122.057131,WA,735 Kalmia Ct NW,98027,,,,2.0,3,,,,2350,,,,,9400,,,,,,,SingleFamily,,1984,,,,,1,,,1454,1454,,,,,,49142742
386,55f650f13ae7404c5edef168,Issaquah,47.560188,-122.09362,WA,18501 SE Newport Way UNIT H237,98027,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",,,2.0,3,,1,,1093,"Carpet, Linoleum / Vinyl, Tile",,,,346738,3,,130,,Composition,"Dining room, Master bath",Condominium,City,1997,1997,,,"

A beautiful 3 bedroom home in Issaquah w/ easy access to I-90, Newcastle & Factoria. Updated kitchen with granite counter tops & stainless steel appliances included. Master has a great closet with built in organization and an attached 5 piece bathroom. The second and third bedrooms also offer ample storage. Separate Dining Room for entertaining. Living Room with fireplace & slider to patio overlooking greenbelt. Newer W & D remain. Professionally painted 2015. Pets allowed, No rental cap.",15,,,2713,2713,Active,For sale by agent,298000,,"# of Bedroooms - 3, LOCATION, LOCATION, LOCATION, Stainless Steel Appliances, Full Slab Granite, All appliances included",49043487
387,55f650f13ae7404c5edef169,Issaquah,47.557022,-122.09404,WA,5000 NW Village Park Dr APT D124,98027,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer",,None,2.0,2,,1,Vinyl,874,"Carpet, Hardwood",1,,,675698,3,7,100,Carport,Composition,"Breakfast nook, Master bath",Condominium,Territorial,1994,,,,"Beautifully upgraded kitchen with granite counters and stainless appliances. Ground floor unit with quiet patio setting just out the sliding door. Relax in front of the fireplace.

Storage closet off patio space.

Two full bedrooms with spacious closets.

This floor plan is praised as a convenient and private with separate between the bedrooms.

HOA is updating and upgrading the building envelope with a special assessment: new roof, new siding, new windows. Work to be completed about June 1, 2016.

Seller will pay 50% of the special assessment balance. That balance is about $30,000.

Features:	

    2 BR 2 BA
    Wood burning fireplace
    Granite countertops
    Beautiful cabinetry
    Storage closet off patio space.
",9,,,3312,3312,Active,For sale by agent,220000,,,49111831
388,55f650f13ae7404c5edef16a,Issaquah,47.521329,-122.040229,WA,758 Sunrise Pl SW,98027,"Dishwasher, Range / Oven, Refrigerator",Other,Finished,2.0,3,,1,Wood,1550,"Carpet, Hardwood, Laminate, Linoleum / Vinyl",,Gas,Forced air,16150,2,,,Carport,Composition,"Dining room, Family room, Laundry room, Recreation room",SingleFamily,Territorial,1965,,,,"**For additional information or a private showing contact directly at 253-470-8308** Great Issaquah location! Move in ready tri-level home on 1/3+ Acre lot w/territorial views features gleaming hardwood floors throughout the LARGE Living Room w/cozy fireplace, Dining Area, & all bedrooms. Entertain in the Rec Room w/2nd fireplace or relax on the patio in the private back yard. Freshly painted, new carpet, updated vinyl windows, BIG laundry/craft room, gas-forced air heat & way more. So close to downtown, shopping, restaurants, schools & GREAT parks. See today! ",19,,,3117,3117,Active,For sale by agent,425000,,"Location, location, location...close to downtown but feels like it's miles away, plus it's close to schools, shopping, eating, and parks for recreation. ",49133266
389,55f650f13ae7404c5edef16b,Issaquah,47.559451,-122.090707,WA,18707 SE Newport Way APT 305,98027,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,2.0,2,,2,Wood,1186,"Carpet, Hardwood, Linoleum / Vinyl, Tile",3,,,114134,4,,47,Garage - Attached,Composition,"Dining room, Master bath, Office",Condominium,City,2005,2005,,,"Spectacular Lake Sammamish & Cascade Mtns Views! Pristine Contemporary 3rd floor condo in secure building in highly desired location. Rare 2 parking spots w/ storage in gated underground garage. Open Floor plan features chefs kitchen w/ slab granite, hardwood floors, SS appl, fireplace w/ custom built-ins, central A/C & sound proofing windows. Natural sunlight fills each room. Relax on private deck. Master suite w/ enormous bath double closets Club house fitness room Cnvt I90 Issaquah schools.",21,,,3465,3465,Active,For sale by agent,344900,,,68478636
390,55f650f13ae7404c5edef16c,Issaquah,47.549765,-122.029948,WA,23300 SE Black Nugget Rd UNIT C3,98029,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,None,2.5,2,,,,1065,"Carpet, Laminate",,,,224603,2,,,Garage - Attached,,,Townhouse,"City, Mountain",2000,2000,,,"Fabulous Townhome perched above Issaquah w/mountains views! Open floor plan. New interior paint throughout. Hardwoods in the kitchen & half bath. All ss appliances in kitchen. Spacious bedrooms upper level, w/ 2 bathrooms. Back patio for BBQ's & a front deck w/views. All brand new siding installed w/ ""Rain Screen"" System. New windows & decking. ",5,,,1374,1374,,Make me move,349000,ISS,,54410571
391,55f650f13ae7404c5edef16d,Issaquah,47.54499,-122.01523,WA,1727 11th Ln NE,98029,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,None,2.5,3,,,Cement / Concrete,1710,"Carpet, Hardwood, Tile",,"Electric, Gas",Forced air,,2,,,Garage - Attached,Composition,,Townhouse,,2007,,,,"Former model home loaded with upgrades located mere steps away to Grand Ridge plaza with restaurants, shopping, cinema & grocery store. 3 bed & 2.5 bath with attached 2 car garage. Open floor plan with gleaming HW floors on main level. Family area with granite tile fireplace. Kitchen with ceramic tile counters, back splash, SS appliances & large island bar. Master suite with vaulted ceiling, recessed lighting, 5-piece bath w/jetted tub, walk in closet & granite counters. Wired for speakers, hi-tech cabling, security system & tank-less water heater. 2 additional large bedrooms & guest bath. EZ I-90 access. Award winning Issaquah schools!",22,,Issaquah Highlands,3781,3781,Active,For sale by agent,525000,,,2110120148
392,55f650f13ae7404c5edef16e,Issaquah,47.567556,-122.018648,WA,24236 SE 43rd Pl,98029,"Dishwasher, Dryer, Freezer, Microwave, Range / Oven, Refrigerator, Washer",,None,2.25,3,,,,1830,"Carpet, Hardwood",,Gas,"Forced air, Stove",5210,2,,,"Garage - Attached, On-street",Asphalt,"Dining room, Family room, Laundry room, Master bath, Walk-in closet",SingleFamily,,1986,2013,,,"Lovely light and bright house in a quiet neighborhood in Klahanie. All newly remodeled kitchen, carpets throughout the house, bathrooms, windows and hardwood floor. Spacious Master suite with skylight and a walk-in closet. Enjoy all the amenities Klahanie offers, Community parks, tennis court, clubhouse, and pools! Estimated monthly rent is $2,400.",24,,,2714,2714,Active,For sale by agent,500000,,The whole house is 80% remodeled in 2013.,48903590
393,55f650f13ae7404c5edef16f,Issaquah,47.50238,-121.901005,WA,10912 329th Ct SE,98027,,,Unfinished,2.5,3,,,,3510,,,,Forced air,47480,1,,,Garage - Attached,,,SingleFamily,,2001,,,,"$47,500 PRICE REDUCTION. Well below recent appraisal. Motivated seller. Custom built w/2x6 const. with codes for integrity. House facing Tiger Mountain thru floor to ceiling thermal windows. Vaulted ceilings, Hdwds flrs, carpeted BRs and Rec rm, dining rm w/wet bar, bright kitchen w/breakfast nook. Kitchen & MBR have covered decks with patios below. MBA w/dual vanities, soaking tub & walk-in closet. Possible MIL with private entra. lower level. Great neighborhood, Issaquah schools, Min from I90.",24,,,3786,3786,Active,For sale by agent,650000,,"The location, the view of Tiger Mountain and the short distance to downtown Issaquah, Bellevue and Seattle while living in the country. The home has a lot of storage and the a spacious great room. It's a must see! ",48666949
394,55f650f13ae7404c5edef170,Issaquah,47.461566,-122.011021,WA,15631 Issaquah Hobart Rd SE,98027,,,,4.0,4,,,,3500,,,,,23533,,,,,,,SingleFamily,,1971,,,,"Spacious remodeled home on sunny 1/2 acre professionally landscaped lot - minutes from Issaquah, I-90 & Hwy 18. Home features large country kitchen with double ovens, glass cook-top and tons of counter space, french door leads to entertainment sized deck w/ territorial views of neighboring pastures and Iss. creek. Large fully finished basement with huge rec room plus 2nd master suite. High tech office great for in home business. Oversized 2 car garage, RV parking w/ electicity. Iss. School Dist",1,,,545,545,,,,,,48792467
395,55f650f13ae7404c5edef171,Issaquah,47.570973,-122.000837,WA,25539 SE 41st Ct,98029,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer",,,2.5,3,Central,2,"Brick, Wood products",1745,"Carpet, Hardwood",,,Forced air,4518,2,,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Master bath, Walk-in closet",SingleFamily,,1991,,,,"Burnstead beauty w/great curb appeal in sought after Klahanie! Feels like brand new with major UPGRADES in last month. Brand new kitchen with granite slabs, stainless steel appliances including hanging exhaust hood, extra cabinets & eating nook. All NEW- gleaming hardwood floors on main, wood blinds, high efficiency furnace, Central AC, Milgard windows. Presidential 50 year roof. Open floor plan w/great room concept. Practical 3 bed/2.5 BA plan including master suite with 5 piece bath. Deck for entertainment. NO power lines. Walking distance to all amenities- pools, parks, shopping, trails. Award winning Issaquah schools! ",20,,,5610,5610,Active,For sale by agent,522000,,,48904667
396,55f650f13ae7404c5edef172,Issaquah,47.547124,-121.995242,WA,2635 NE Jared Ct,98029,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,,1.5,2,Other,1,Wood,1050,"Carpet, Tile",,Gas,Radiant,2679,1,,,Garage - Attached,Composition,"Dining room, Family room",SingleFamily,Mountain,2005,,Grand Ridge,Issaquah High,"Come see this carriage home in the storybook village of Crofton Springs. This cozy home has windows on all sides providing natural light. You are greeted with a great room floor plan, which is perfect for entertaining or relaxing at the end of the day. Elegant features include bamboo floors, vaulted ceilings & warm paint colors. Upgraded kitchen includes granite counters, subway tile backsplash & s/s appliances. Large master w/walk-in closet. Home has attached garage & part of a pedestrian village",24,Pacific Cascade,Issaquah Highlands,5543,5543,,Make me move,425000,Issaquah,,70578752
