,address,zid
1619,1581-Kingsgate-Dr-Sunnyvale-CA-94087,19623812
1623,1635-Manitoba-Dr-Sunnyvale-CA-94087,19624036
1627,690-Persian-Dr-SPC-9-Sunnyvale-CA-94089,2101172187
1628,1085-Tasman-Dr-SPC-334-Sunnyvale-CA-94089,2101873539
1630,600-E-Weddell-Dr-SPC-237-Sunnyvale-CA-94089,2101172186
1632,845-Groton-Ct-Sunnyvale-CA-94087,19538890
1633,236-Red-Oak-Dr-E-APT-S-Sunnyvale-CA-94086,19550280
1635,104-E-Maude-Ave-Sunnyvale-CA-94085,19543254
1636,1085-Tasman-Dr-SPC-180-Sunnyvale-CA-94089,2146148639
1637,1035-W-Mc-Kinley-Ave-Sunnyvale-CA-94086,19520076
1640,634-Derby-Court-Sunnyvale-CA-94087,2101802579
1643,582-Manzanita-Ave-Sunnyvale-CA-94085,19542930
1645,1111-Morse-Ave-SPC-204-Sunnyvale-CA-94089,2101627458
1646,214-S-Pastoria-Ave-Sunnyvale-CA-94086,19520677
1648,1001-E-Evelyn-Ter-APT-121-Sunnyvale-CA-94086,82959811
1650,1046-Bradford-Dr-Sunnyvale-CA-94089,19492269
1651,1044-Bougainvillea-Ter-Sunnyvale-CA-94086,51073736
1652,227-W-Hemlock-Ave-Sunnyvale-CA-94085,19541471
1654,105-Beemer-Ave-Sunnyvale-CA-94086,19543838
1655,1085-Tasman-Dr-SPC-403-Sunnyvale-CA-94089,2103792803
1657,1112-Robin-Ct-Sunnyvale-CA-94087,19541366
1658,1225-Vienna-Dr-SPC-388-Sunnyvale-CA-94089,2137284324
1659,1111-Morse-Ave-SPC-186-Sunnyvale-CA-94089,2101287547
1660,1225-Vienna-Dr-SPC-936-Sunnyvale-CA-94089,2102150142
1661,1225-Vienna-Dr-SPC-93-Sunnyvale-CA-94089,2101797606
1663,1287-Albion-Ln-Sunnyvale-CA-94087,19622840
1665,680-Picasso-Ter-Sunnyvale-CA-94087,19547436
1666,1220-Tasman-Dr-SPC-114-Sunnyvale-CA-94089,2126131396
1667,1050-Borregas-Avenue-11-11-Sunnyvale-CA-94089,2101162046
1668,621-E-El-Camino-Real-UNIT-201-Sunnyvale-CA-94087,79841671
1669,1179-Kassel-Ter-Sunnyvale-CA-94089,79844843
1673,770-San-Juan-Dr-Sunnyvale-CA-94085,19544730
1675,1085-Tasman-Dr-SPC-616-Sunnyvale-CA-94089,2107538341
1676,1050-Borregas-Ave-SPC-11-Sunnyvale-CA-94089,2101165665
1677,1074-Bradford-Dr-Sunnyvale-CA-94089,19492271
1678,1085-Tasman-Dr-SPC-314-Sunnyvale-CA-94089,2101306412
1679,1120-Karby-Ter-UNIT-204-Sunnyvale-CA-94089,2101950247
1680,621-E-El-Camino-Real-201-201-Sunnyvale-CA-94087,2101172226
1681,742-Sequoia-Dr-Sunnyvale-CA-94086,19548891
1682,626-Old-San-Francisco-Rd-Sunnyvale-CA-94086,19547720
1683,623-E-El-Camino-Real-UNIT-101-Sunnyvale-CA-94087,79847354
1684,1089-Rockefeller-Dr-Sunnyvale-CA-94087,19541189
1685,1220-Tasman-Dr-SPC-402-Sunnyvale-CA-94089,2146921071
1687,827-S-Mary-Ave-Sunnyvale-CA-94087,19537694
1688,1268-Gainsborough-Dr-Sunnyvale-CA-94087,19547258
1689,343-Amaryllis-Ter-Sunnyvale-CA-94086,2101321144
1690,779-W-Homestead-Rd-Sunnyvale-CA-94087,19623988
1693,1381-Zurich-Ter-Sunnyvale-CA-94087,19624763
1694,707-Koa-Ct-Sunnyvale-CA-94086,19546733
1695,1424-Norman-Dr-Sunnyvale-CA-94087,19616436
1696,979-Wisteria-Ter-Sunnyvale-CA-94086,19551568
1698,1050-Borregas-Ave-SPC-92-Sunnyvale-CA-94089,2101290495
1699,1220-Tasman-Dr-SPC-321-Sunnyvale-CA-94089,2102358750
1703,1225-Vienna-Dr-SPC-197-Sunnyvale-CA-94089,2138360030
1704,690-Persian-Dr-SPC-8-Sunnyvale-CA-94089,2101591808
1706,748-Nutmeg-Ave-Sunnyvale-CA-94087,19539195
1707,1225-Vienna-Dr-SPC-59-Sunnyvale-CA-94089,2139650341
1708,1085-Tasman-Dr-SPC-407-Sunnyvale-CA-94089,2101752704
1709,1220-Tasman-Dr-SPC-271-Sunnyvale-CA-94089,2101358281
1711,1143-Bodega-Dr-Sunnyvale-CA-94086,19519904
1712,1085-Tasman-Dr-Sunnyvale-CA-94089,2141121027
1714,978-Heatherstone-Ave-Sunnyvale-CA-94087,19538726
1715,1225-Vienna-Dr-SPC-185-Sunnyvale-CA-94089,2121746949
1719,1373-Zurich-Ter-Sunnyvale-CA-94087,19624759
1720,1225-Vienna-Dr-SPC-336-Sunnyvale-CA-94089,2101752703
1721,1111-Morse-Ave-SPC-108-Sunnyvale-CA-94089,2132060376
1726,690-Persian-Dr-SPC-91-Sunnyvale-CA-94089,2101752735
1727,827-Shooting-Star-Ter-Sunnyvale-CA-94086,19547951
1728,1220-Tasman-Dr-SPC-87H-Sunnyvale-CA-94089,2101943690
1729,232-234-W-California-Ave-Sunnyvale-CA-94086,2101184766
1730,1269-Poplar-Ave-APT-308-Sunnyvale-CA-94086,19550948
1733,1650-Meadowlark-Ln-Sunnyvale-CA-94087,19617582
1734,1225-Vienna-Dr-SPC-925-Sunnyvale-CA-94089,2101682795
1735,1085-Tasman-Dr-SPC-109-Sunnyvale-CA-94089,2102224758
1736,1225-Vienna-Dr-SPC-175-Sunnyvale-CA-94089,2101223435
